Grupo de Prioridade;Cenário;Identificador;Grupo de Processo;Unidade de Negócio;Área de Negócio;Lider do Cenário;Meu Envolvimento;Situação x Planejamento;Qtde. Execuções Concluídas;Status;Gerado em
P1;INC 600 - Pré Faturamento (Faturamento Antecipado) - 0302_06 MAIS_FRA 0002 TENENTE PORT RS INCUBATO;MAIS_FRANGO.PPE.0175.V7;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 600 - Pré Faturamento (Faturamento Antecipado) - 0406_06 PLUSV_AGRO 0006 CAPANEMA PR INCUBATORI;PLUSVAL.PPE.0382.V7;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 600 - Pré Faturamento (Faturamento Antecipado) - 0903_06 PLU_GEN 0003 BIRIGUI SP INCUBATORIO;PLUMA_GEN.PPE.0114.V7;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Em Andamento;2026-05-08 17:35
P1;INC 610 - Faturamento (Na Expedição) - 0001_06 PLU_AGRO 0001 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.0976.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:35
P1;INC 610 - Faturamento (Na Expedição) - 0003_06 PLU_AGRO 0003 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.1064.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 610 - Faturamento (Na Expedição) - 0012_06 PLU_AGRO 0012 CASA BRANCA SP INCUBATORIO;PLUMA_AGRO.PPE.1018.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 610 - Faturamento (Na Expedição) - 0022_06 PLU_AGRO 0022 LOUVEIRA SP INCUBATORIO;PLUMA_AGRO.PPE.1058.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 610 - Faturamento (Na Expedição) - 0035_06 PLU_AGRO 0035 BRASILIA DF INCUBATORIO;PLUMA_AGRO.PPE.1149.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 610 - Faturamento (Na Expedição) - 0302_06 MAIS_FRA 0002 TENENTE PORT RS INCUBATORIO;MAIS_FRANGO.PPE.0153.V7;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 610 - Faturamento (Na Expedição) - 0406_06 PLUSV_AGRO 0006 CAPANEMA PR INCUBATORIO;PLUSVAL.PPE.0378.V7;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 610 - Faturamento (Na Expedição) - 0903_06 PLU_GEN 0003 BIRIGUI SP INCUBATORIO;PLUMA_GEN.PPE.0152.V7;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Em Andamento;2026-05-08 17:35
P1;INC 750 - Monitoração de Máquinas (Integração CooperMaq) - 0001_06 PLU_AGRO 0001 DOIS VIZINHOS PR I;PLUMA_AGRO.PPE.1007.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:35
P1;INC 750 - Monitoração de Máquinas (Integração CooperMaq) - 0003_06 PLU_AGRO 0003 DOIS VIZINHOS PR I;PLUMA_AGRO.PPE.0956.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:35
P1;INC 750 - Monitoração de Máquinas (Integração CooperMaq) - 0012_06 PLU_AGRO 0012 CASA BRANCA SP INC;PLUMA_AGRO.PPE.1069.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 750 - Monitoração de Máquinas (Integração CooperMaq) - 0022_06 PLU_AGRO 0022 LOUVEIRA SP INCUBA;PLUMA_AGRO.PPE.1019.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 750 - Monitoração de Máquinas (Integração CooperMaq) - 0035_06 PLU_AGRO 0035 BRASILIA DF INCUBA;PLUMA_AGRO.PPE.1042.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:35
P1;INC 750 - Monitoração de Máquinas (Integração CooperMaq) - 0302_06 MAIS_FRA 0002 TENENTE PORT RS IN;MAIS_FRANGO.PPE.0166.V7;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Incubatório;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:35
P1;INC 750 - Monitoração de Máquinas (Integração CooperMaq) - 0406_06 PLUSV_AGRO 0006 CAPANEMA PR INCU;PLUSVAL.PPE.0370.V7;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:35
P1;INC 750 - Monitoração de Máquinas (Integração CooperMaq) - 0903_06 PLU_GEN 0003 BIRIGUI SP INCUBATO;PLUMA_GEN.PPE.0118.V7;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 760 - Monitoração de Processos (APP Supervisão) - 0001_06 PLU_AGRO 0001 DOIS VIZINHOS PR INCUBA;PLUMA_AGRO.PPE.1002.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:35
P1;INC 760 - Monitoração de Processos (APP Supervisão) - 0003_06 PLU_AGRO 0003 DOIS VIZINHOS PR INCUBA;PLUMA_AGRO.PPE.1077.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:35
P1;INC 760 - Monitoração de Processos (APP Supervisão) - 0012_06 PLU_AGRO 0012 CASA BRANCA SP INCUBATO;PLUMA_AGRO.PPE.1141.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 760 - Monitoração de Processos (APP Supervisão) - 0022_06 PLU_AGRO 0022 LOUVEIRA SP INCUBATORIO;PLUMA_AGRO.PPE.1016.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 760 - Monitoração de Processos (APP Supervisão) - 0035_06 PLU_AGRO 0035 BRASILIA DF INCUBATORIO;PLUMA_AGRO.PPE.1037.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:35
P1;INC 760 - Monitoração de Processos (APP Supervisão) - 0302_06 MAIS_FRA 0002 TENENTE PORT RS INCUBAT;MAIS_FRANGO.PPE.0161.V7;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Incubatório;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:35
P1;INC 760 - Monitoração de Processos (APP Supervisão) - 0406_06 PLUSV_AGRO 0006 CAPANEMA PR INCUBATOR;PLUSVAL.PPE.0406.V7;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Incubatório;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:35
P1;INC 760 - Monitoração de Processos (APP Supervisão) - 0903_06 PLU_GEN 0003 BIRIGUI SP INCUBATORIO;PLUMA_GEN.PPE.0136.V7;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Incubatório;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Em Andamento;2026-05-08 17:35
P1;INC 820 – Ovoscopia - 0001_06 PLU_AGRO 0001 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.1039.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:35
P1;INC 820 – Ovoscopia - 0003_06 PLU_AGRO 0003 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.1099.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 820 – Ovoscopia - 0012_06 PLU_AGRO 0012 CASA BRANCA SP INCUBATORIO;PLUMA_AGRO.PPE.1139.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 820 – Ovoscopia - 0022_06 PLU_AGRO 0022 LOUVEIRA SP INCUBATORIO;PLUMA_AGRO.PPE.1003.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 820 – Ovoscopia - 0035_06 PLU_AGRO 0035 BRASILIA DF INCUBATORIO;PLUMA_AGRO.PPE.1170.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 820 – Ovoscopia - 0302_06 MAIS_FRA 0002 TENENTE PORT RS INCUBATORIO;MAIS_FRANGO.PPE.0162.V7;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 820 – Ovoscopia - 0406_06 PLUSV_AGRO 0006 CAPANEMA PR INCUBATORIO;PLUSVAL.PPE.0386.V7;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 820 – Ovoscopia - 0903_06 PLU_GEN 0003 BIRIGUI SP INCUBATORIO;PLUMA_GEN.PPE.0144.V7;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Ok;1;Concluído;2026-05-08 17:35
P1;INC 830 - EmbrioDiagnóstico - 0001_06 PLU_AGRO 0001 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.1124.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:35
P1;INC 830 - EmbrioDiagnóstico - 0003_06 PLU_AGRO 0003 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.1075.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 830 - EmbrioDiagnóstico - 0012_06 PLU_AGRO 0012 CASA BRANCA SP INCUBATORIO;PLUMA_AGRO.PPE.1093.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 830 - EmbrioDiagnóstico - 0022_06 PLU_AGRO 0022 LOUVEIRA SP INCUBATORIO;PLUMA_AGRO.PPE.1022.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 830 - EmbrioDiagnóstico - 0035_06 PLU_AGRO 0035 BRASILIA DF INCUBATORIO;PLUMA_AGRO.PPE.0996.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 830 - EmbrioDiagnóstico - 0302_06 MAIS_FRA 0002 TENENTE PORT RS INCUBATORIO;MAIS_FRANGO.PPE.0155.V7;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 830 - EmbrioDiagnóstico - 0406_06 PLUSV_AGRO 0006 CAPANEMA PR INCUBATORIO;PLUSVAL.PPE.0393.V7;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 830 - EmbrioDiagnóstico - 0903_06 PLU_GEN 0003 BIRIGUI SP INCUBATORIO;PLUMA_GEN.PPE.0147.V7;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Ok;1;Concluído;2026-05-08 17:35
P1;INC 840 - Teste de Fertilidade - 0001_06 PLU_AGRO 0001 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.1154.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:35
P1;INC 840 - Teste de Fertilidade - 0003_06 PLU_AGRO 0003 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.1080.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 840 - Teste de Fertilidade - 0012_06 PLU_AGRO 0012 CASA BRANCA SP INCUBATORIO;PLUMA_AGRO.PPE.1065.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 840 - Teste de Fertilidade - 0022_06 PLU_AGRO 0022 LOUVEIRA SP INCUBATORIO;PLUMA_AGRO.PPE.1162.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 840 - Teste de Fertilidade - 0035_06 PLU_AGRO 0035 BRASILIA DF INCUBATORIO;PLUMA_AGRO.PPE.0987.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 840 - Teste de Fertilidade - 0302_06 MAIS_FRA 0002 TENENTE PORT RS INCUBATORIO;MAIS_FRANGO.PPE.0157.V7;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 840 - Teste de Fertilidade - 0406_06 PLUSV_AGRO 0006 CAPANEMA PR INCUBATORIO;PLUSVAL.PPE.0395.V7;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 840 - Teste de Fertilidade - 0903_06 PLU_GEN 0003 BIRIGUI SP INCUBATORIO;PLUMA_GEN.PPE.0146.V7;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:35
P1;INC 841 - Janela de Nascimento - 0001_06 PLU_AGRO 0001 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.0745.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:35
P1;INC 841 - Janela de Nascimento - 0003_06 PLU_AGRO 0003 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.0765.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 841 - Janela de Nascimento - 0012_06 PLU_AGRO 0012 CASA BRANCA SP INCUBATORIO;PLUMA_AGRO.PPE.0785.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 841 - Janela de Nascimento - 0022_06 PLU_AGRO 0022 LOUVEIRA SP INCUBATORIO;PLUMA_AGRO.PPE.0733.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 841 - Janela de Nascimento - 0035_06 PLU_AGRO 0035 BRASILIA DF INCUBATORIO;PLUMA_AGRO.PPE.0716.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 841 - Janela de Nascimento - 0302_06 MAIS_FRA 0002 TENENTE PORT RS INCUBATORIO;MAIS_FRANGO.PPE.0073.V12;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Produção;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 841 - Janela de Nascimento - 0406_06 PLUSV_AGRO 0006 CAPANEMA PR INCUBATORIO;PLUSVAL.PPE.0256.V12;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Produção;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 841 - Janela de Nascimento - 0903_06 PLU_GEN 0003 BIRIGUI SP INCUBATORIO;PLUMA_GEN.PPE.0107.V12;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Produção;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:35
P1;INC 850 - Densidade de ovos - 0001_06 PLU_AGRO 0001 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.0740.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 850 - Densidade de ovos - 0003_06 PLU_AGRO 0003 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.0775.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 850 - Densidade de ovos - 0012_06 PLU_AGRO 0012 CASA BRANCA SP INCUBATORIO;PLUMA_AGRO.PPE.0762.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 850 - Densidade de ovos - 0022_06 PLU_AGRO 0022 LOUVEIRA SP INCUBATORIO;PLUMA_AGRO.PPE.0811.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 850 - Densidade de ovos - 0035_06 PLU_AGRO 0035 BRASILIA DF INCUBATORIO;PLUMA_AGRO.PPE.0714.V12;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Produção;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 850 - Densidade de ovos - 0302_06 MAIS_FRA 0002 TENENTE PORT RS INCUBATORIO;MAIS_FRANGO.PPE.0085.V12;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Produção;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 850 - Densidade de ovos - 0406_06 PLUSV_AGRO 0006 CAPANEMA PR INCUBATORIO;PLUSVAL.PPE.0226.V12;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Produção;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 850 - Densidade de ovos - 0903_06 PLU_GEN 0003 BIRIGUI SP INCUBATORIO;PLUMA_GEN.PPE.0110.V12;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Produção;Edineia Pilonetto;Sem Atividade;Ok;1;Concluído;2026-05-08 17:35
P1;INC 920 - Entregas e Reclamação de Clientes - 0001_06 PLU_AGRO 0001 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.1163.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Cancelado;2026-05-08 17:35
P1;INC 920 - Entregas e Reclamação de Clientes - 0003_06 PLU_AGRO 0003 DOIS VIZINHOS PR INCUBATORIO;PLUMA_AGRO.PPE.1063.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 920 - Entregas e Reclamação de Clientes - 0012_06 PLU_AGRO 0012 CASA BRANCA SP INCUBATORIO;PLUMA_AGRO.PPE.1076.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 920 - Entregas e Reclamação de Clientes - 0022_06 PLU_AGRO 0022 LOUVEIRA SP INCUBATORIO;PLUMA_AGRO.PPE.1084.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 920 - Entregas e Reclamação de Clientes - 0035_06 PLU_AGRO 0035 BRASILIA DF INCUBATORIO;PLUMA_AGRO.PPE.1158.V7;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 920 - Entregas e Reclamação de Clientes - 0302_06 MAIS_FRA 0002 TENENTE PORT RS INCUBATORIO;MAIS_FRANGO.PPE.0169.V7;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 920 - Entregas e Reclamação de Clientes - 0406_06 PLUSV_AGRO 0006 CAPANEMA PR INCUBATORIO;PLUSVAL.PPE.0365.V7;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INC 920 - Entregas e Reclamação de Clientes - 0903_06 PLU_GEN 0003 BIRIGUI SP INCUBATORIO;PLUMA_GEN.PPE.0151.V7;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Gestão da Qualidade;Edineia Pilonetto;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:35
P1;INSPEÇÃO DE RECEBIMENTO - 0017_02 PLU_AGRO 0017 TAMBAU SP FABRICA DE RACAO;PLUMA_AGRO.PTM.2316.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Jackeline Dallagnol;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INSPEÇÃO DE RECEBIMENTO - 0028_02 PLU_AGRO 0028 CASCAVEL PR FABRICA DE RACAO;PLUMA_AGRO.PTM.2312.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Jackeline Dallagnol;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INSPEÇÃO DE RECEBIMENTO - 0029_02 PLU_AGRO 0029 FORMOSA GO FABRICA DE RACAO;PLUMA_AGRO.PTM.2306.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Jackeline Dallagnol;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INSPEÇÃO DE RECEBIMENTO - 0035_02 PLU_AGRO 0035 BRASILIA DF FABRICA DE RACAO;PLUMA_AGRO.PTM.2300.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Jackeline Dallagnol;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
P1;INSPEÇÃO DE RECEBIMENTO - 0042_02 PLU_AGRO 0042 BARIRI SP FABRICA DE RACAO;PLUMA_AGRO.PTM.2314.V2;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Jackeline Dallagnol;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:35
