Grupo de Prioridade;Cenário;Identificador;Grupo de Processo;Unidade de Negócio;Área de Negócio;Lider do Cenário;Meu Envolvimento;Situação x Planejamento;Qtde. Execuções Concluídas;Status;Gerado em
P4;GM 260 - Manejo Diário (Atividades de Galpão) - 0414_04 PLUSV_AGRO 0014 UMUARAMA PR OVOS FERTEIS;PLUSVAL.PPE.0746.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 260 - Manejo Diário (Atividades de Galpão) - 0418_04 PLUSV_AGRO 0018 PEROLA PR OVOS FERTEIS;PLUSVAL.PPE.1273.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 260 - Manejo Diário (Atividades de Galpão) - 0419_04 PLUSV_AGRO 0019 RONCADOR PR OVOS FERTEIS;PLUSVAL.PPE.0911.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 260 - Manejo Diário (Atividades de Galpão) - 0420_04 PLUSV_AGRO 0020 PEROBAL PR OVOS FERTEIS;PLUSVAL.PPE.1005.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 260 - Manejo Diário (Atividades de Galpão) - 0421_04 PLUSV_AGRO 0021 CAF DO SUL PR OVOS FERTEIS;PLUSVAL.PPE.0837.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0002_04 PLU_AGRO 0002 DOIS VIZ;PLUMA_AGRO.PPE.3464.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0007_04 PLU_AGRO 0007 SDD DO I;PLUMA_AGRO.PPE.4173.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0008_04 PLU_AGRO 0008 ENEAS MA;PLUMA_AGRO.PPE.3071.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0009_04 PLU_AGRO 0009 PARDINHO;PLUMA_AGRO.PPE.4488.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0010_04 PLU_AGRO 0010 SAO CARL;PLUMA_AGRO.PPE.4225.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0011_04 PLU_AGRO 0011 RIB BONI;PLUMA_AGRO.PPE.2881.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0014_04 PLU_AGRO 0014 CRZ DO I;PLUMA_AGRO.PPE.2515.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0015_04 PLU_AGRO 0015 SALTO LO;PLUMA_AGRO.PPE.2442.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0018_04 PLU_AGRO 0018 RIO CLAR;PLUMA_AGRO.PPE.2237.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0019_04 PLU_AGRO 0019 SAO CARL;PLUMA_AGRO.PPE.3920.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0023_04 PLU_AGRO 0023 SAO CARL;PLUMA_AGRO.PPE.3329.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0025_04 PLU_AGRO 0025 RIB BONI;PLUMA_AGRO.PPE.4431.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0029_04 PLU_AGRO 0029 FORMOSA;PLUMA_AGRO.PPE.8098.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0036_04 PLU_AGRO 0036 BRASILIA;PLUMA_AGRO.PPE.3262.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0039_04 PLU_AGRO 0039 BAURU SP;PLUMA_AGRO.PPE.4759.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0040_04 PLU_AGRO 0040 SAO CARL;PLUMA_AGRO.PPE.4354.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0043_04 PLU_AGRO 0043 FX DOS G;PLUMA_AGRO.PPE.3348.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0044_04 PLU_AGRO 0044 FX DOS G;PLUMA_AGRO.PPE.1668.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0046_04 PLU_AGRO 0046 CONCHAS;PLUMA_AGRO.PPE.8054.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0048_04 PLU_AGRO 0048 TOLEDO P;PLUMA_AGRO.PPE.3599.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0049_04 PLU_AGRO 0049 CASCAVEL;PLUMA_AGRO.PPE.1649.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0050_04 PLU_AGRO 0050 XANXERE;PLUMA_AGRO.PPE.8019.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0051_04 PLU_AGRO 0051 CRAVINHO;PLUMA_AGRO.PPE.2866.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0052_04 PLU_AGRO 0052 MORRO AG;PLUMA_AGRO.PPE.2311.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0053_04 PLU_AGRO 0053 XANXERE;PLUMA_AGRO.PPE.8040.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0054_04 PLU_AGRO 0054 MONDAI S;PLUMA_AGRO.PPE.1624.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0055_04 PLU_AGRO 0055 BRASILIA;PLUMA_AGRO.PPE.3069.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0060_04 PLU_AGRO 0060 PONTE SE;PLUMA_AGRO.PPE.5051.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0061_04 PLU_AGRO 0061 OURO VER;PLUMA_AGRO.PPE.6639.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0063_04 PLU_AGRO 0063 SAO JOAO;PLUMA_AGRO.PPE.5139.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0064_04 PLU_AGRO 0064 ITAP D'O;PLUMA_AGRO.PPE.7627.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0065_04 PLU_AGRO 0065 BRASILIA;PLUMA_AGRO.PPE.6454.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0066_04 PLU_AGRO 0066 FX DOS G;PLUMA_AGRO.PPE.6209.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0067_04 PLU_AGRO 0067 PASSOS M;PLUMA_AGRO.PPE.7503.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0069_04 PLU_AGRO 0069 BRASILIA;PLUMA_AGRO.PPE.6297.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0070_04 PLU_AGRO 0070 ENEAS MA;PLUMA_AGRO.PPE.6602.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0075_04 PLU_AGRO 0075 ESPIGAO;PLUMA_AGRO.PPE.7841.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0076_04 PLU_AGRO 0076 BOM SUCE;PLUMA_AGRO.PPE.7642.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0077_04 PLU_AGRO 0077 RENASCEN;PLUMA_AGRO.PPE.7123.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0078_04 PLU_AGRO 0078 DOIS VIZ;PLUMA_AGRO.PPE.6344.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0079_04 PLU_AGRO 0079 DOIS VIZ;PLUMA_AGRO.PPE.5082.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0080_04 PLU_AGRO 0080 PEDERNEI;PLUMA_AGRO.PPE.4791.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0081_04 PLU_AGRO 0081 VERE PR;PLUMA_AGRO.PPE.7877.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0082_04 PLU_AGRO 0082 AREALVA;PLUMA_AGRO.PPE.8044.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0083_04 PLU_AGRO 0083 PEDERNEI;PLUMA_AGRO.PPE.7243.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0085_04 PLU_AGRO 0085 SANTO AN;PLUMA_AGRO.PPE.5143.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0086_04 PLU_AGRO 0086 BORACEIA;PLUMA_AGRO.PPE.7059.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0088_04 PLU_AGRO 0088 MINEIROS;PLUMA_AGRO.PPE.5454.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0089_04 PLU_AGRO 0089 BRODOWSK;PLUMA_AGRO.PPE.6354.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0092_04 PLU_AGRO 0092 MINEIROS;PLUMA_AGRO.PPE.7556.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0093_04 PLU_AGRO 0093 MINEIROS;PLUMA_AGRO.PPE.6366.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0094_04 PLU_AGRO 0094 CAFEZAL;PLUMA_AGRO.PPE.8055.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0095_04 PLU_AGRO 0095 CAMPO VE;PLUMA_AGRO.PPE.7545.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0402_04 PLUSV_AGRO 0002 UMUARA;PLUSVAL.PPE.0715.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0410_04 PLUSV_AGRO 0010 MR HEL;PLUSVAL.PPE.1146.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0411_04 PLUSV_AGRO 0011 RONCAD;PLUSVAL.PPE.1012.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0414_04 PLUSV_AGRO 0014 UMUARA;PLUSVAL.PPE.1235.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0418_04 PLUSV_AGRO 0018 PEROLA;PLUSVAL.PPE.1268.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0419_04 PLUSV_AGRO 0019 RONCAD;PLUSVAL.PPE.0677.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0420_04 PLUSV_AGRO 0020 PEROBA;PLUSVAL.PPE.1003.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 270 - Manejo Diário¿(Programação de Necessidade de Ração Recria - 0421_04 PLUSV_AGRO 0021 CAF DO;PLUSVAL.PPE.0986.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0002_04 PLU_AGRO 0002 DOIS;PLUMA_AGRO.PPE.7781.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0007_04 PLU_AGRO 0007 SDD D;PLUMA_AGRO.PPE.1438.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0008_04 PLU_AGRO 0008 ENEAS;PLUMA_AGRO.PPE.2171.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0009_04 PLU_AGRO 0009 PARDI;PLUMA_AGRO.PPE.2575.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0010_04 PLU_AGRO 0010 SAO C;PLUMA_AGRO.PPE.3146.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0011_04 PLU_AGRO 0011 RIB B;PLUMA_AGRO.PPE.2821.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0014_04 PLU_AGRO 0014 CRZ D;PLUMA_AGRO.PPE.2892.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0015_04 PLU_AGRO 0015 SALTO;PLUMA_AGRO.PPE.2312.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0018_04 PLU_AGRO 0018 RIO C;PLUMA_AGRO.PPE.3336.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0019_04 PLU_AGRO 0019 SAO C;PLUMA_AGRO.PPE.2731.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0023_04 PLU_AGRO 0023 SAO C;PLUMA_AGRO.PPE.1635.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0025_04 PLU_AGRO 0025 RIB B;PLUMA_AGRO.PPE.3935.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0029_04 PLU_AGRO 0029 FORMO;PLUMA_AGRO.PPE.2175.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
P4;GM 280 - Manejo Diário¿(Programação de Necessidade de Insumos Recria) - 0036_04 PLU_AGRO 0036 BRASI;PLUMA_AGRO.PPE.2390.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-27 09:45
